Protein_name	RBP_flag	seqSVM_score	seqDNN_score	BLAST_SeqOnly_score	PPI_score	PIA_score
Q9H9T3	0	0.713198989608143	0.6979446	0.0	0.7744557038565498	0.9091835356854469
Q8IZC7	0	0.07088248626147406	0.008715042	0.008852963818321784	0.0739170114096525	0.03753115858295048
Q5JQC9	0	0.6462910877790649	0.055876207000000004	0.0	0.4018837245266425	0.5052814133770767
Q16587	0	0.01199264708655262	0.0008419800999999999	0.005786249149081007	0.4502363283074552	0.19149151019375327
Q16584	0	0.737373453311473	0.20198703	0.03103448275862069	0.23993038127567534	0.2489297965942812
P04843	1	0.7045862955731768	0.9806722	0.1111111111111111	0.823537488099785	0.9614493287124886
P22670	0	0.4164945151722831	0.039832145	0.08333333333333333	0.5561736315145136	0.3307135081974548
Q16762	1	0.5215006057600745	0.011138068000000001	0.0	0.6968027851942414	0.7064166161820544
Q9Y2B2	0	0.055465130902895114	0.007843449	0.125	0.12671890821030155	0.056259006076991705
Q9NWU2	0	0.1276939368446346	0.9805988000000001	0.0	0.4495078993377512	0.3290204624191141
Q9BW30	0	0.9682417588598222	0.44128913	0.0	0.2252125334775963	0.24702627652417666
Q5JVF3	0	0.37785452036942896	0.8955417999999999	0.2	0.8721459368015111	0.9282685777022788
P55075	0	0.7300931989205875	0.04491711	0.037037037037037035	0.8665106663213415	0.6313638984035201
Q9P0V9	0	0.6978768630977282	0.013868851000000001	0.020408163265306117	0.8139752922643161	0.6638551648898857
Q96K49	0	0.027896617743321743	0.002575046	0.0	0.1364466580217135	0.15181504330479131
P01185	0	0.01120314822859253	0.0008589595	0.0	0.2453039992903866	0.16762493672899656
P56524	0	0.19055227252809745	0.2855414	0.09090909090909093	0.30037628910369435	0.28447591953316576
D6R9G5	0	0.28579723987780553	0.2883418	0.007246376811594203	0.8082533575671248	0.7639136034320071
Q9BYD2	1	0.5579676907966807	0.07213114	0.0	0.9528845995768448	0.9921951037013768
Q96IU2	0	0.08933615229431198	0.8398243000000001	0.0410958904109589	0.1703851111888945	0.19060401743994893
Q96GP6	0	0.12505812888647255	0.0037876125	0.0	0.16336253219891764	0.15644800374775528
F2Z2M5	0	0.5	0.28076840000000003	0.0	0.2258948066949891	0.25249412060712
P31641	0	0.16273254749188085	0.03636113	0.0	0.13847204568812996	0.21398221775468668
Q9NQG7	0	0.03776731601935096	0.0049760994000000005	0.0	0.17767588030923664	0.05766721728391179
Q9NPV4	0	0.7229402896924042	0.45903072	0.8666666666666667	0.1355372781747371	0.17791820621093132
Q9Y2X3	1	0.7866075301321097	0.9203085999999999	0.3636363636363637	0.9707862226448576	0.995101347419946
P23297	0	0.4791358905853052	0.021984924	0.02127659574468085	0.5624813355135774	0.7179082898902645
Q15119	0	0.19871068311003187	0.076200575	0.2	0.2010170038311253	0.2139631760187995
Q6PK18	0	0.07211586080872036	0.14819269	0.14285714285714285	0.25742850282156204	0.2953204662905803
Q02750	1	0.8339395950027978	0.0488324	0.04928131416837783	0.5547037565501937	0.3685086270453925
P0CAP2	0	0.2925145644604209	0.19433634	0.07692307692307693	0.6294631987018756	0.5265022061184869
O15228	0	0.08898470959072248	0.0033325744	0.25	0.4588516771214684	0.4134926119424798
Q9H0V9	0	0.07725887547588463	0.009200376	0.0	0.05629247677124455	0.0668701628076329
K7EJC8	0	0.024396782593992056	0.024649762999999998	0.0	0.14919704822279725	0.16110962891830993
Q92685	1	0.015600054329141891	0.018648446000000003	0.0	0.12670431021950382	0.06880592382374527
Q9H3J6	1	0.6729391114950419	0.021355573	0.42857142857142855	0.1950478776915469	0.400222556361909
P27144	0	0.27369513901689896	0.028621318	0.07894736842105263	0.3066879981874873	0.3510544551393619
Q8IW36	0	0.029556918832690675	0.0016044820000000002	0.005611672278338946	0.2768904985027379	0.10332654363129347
Q8N0V1	0	0.0019295105925753668	0.00075542	0.16666666666666666	0.13254610142141865	0.15009202670361552
P54802	0	0.07323932866559098	0.31047359999999996	0.0	0.09641462773682398	0.07882172557190263
P19022	0	0.14276523230158686	0.18135872	0.016842105263157894	0.5951760963651496	0.5110307256141217
P07900	1	0.7483897872577692	0.8405353999999999	0.14285714285714285	0.6177934571655586	0.6168245793853995
P15621	0	0.02491883877750256	0.0034838049	0.008188331627430911	0.22233981728490346	0.08390152505788093
Q6FIE5	0	0.7269859145730048	0.011870106000000002	0.18181818181818185	0.1760817375632255	0.24917427729906544
Q6ZRS2	1	0.19286384155897895	0.26169458	0.11688311688311688	0.6388926666540813	0.6683300005699517
O94888	0	0.5509456958492391	0.29031009999999996	0.0	0.4870781701788596	0.4945740856058129
Q96T55	0	0.0024274033396855564	0.0017169064000000002	0.0	0.07506232447443857	0.020313601606007783
Q9NYR9	0	0.5546208150220139	0.09004973	0.02877697841726619	0.33761944243449915	0.3163940385742547
O75116	1	0.893353755161323	0.34727022	0.0446927374301676	0.8322417205304008	0.7575664727907109
O75113	1	0.629918127498264	0.14632389	0.26666666666666666	0.7306023723969028	0.6996096531785468
O75112	0	0.16465071774468112	0.14491977	0.08394160583941605	0.17293831243981056	0.19768846478017568
Q7L3S4	1	0.2973293347213352	0.0007587705	0.0063424947145877385	0.953117255476305	0.9176385836012106
Q8NEZ2	0	0.00791078010484025	0.01770077	0.07692307692307693	0.13750093615892442	0.1183050777133696
O60330	0	0.24722817508837394	0.5260614	0.012422360248447204	0.1273480188164643	0.15922676592669666
Q9UBU7	0	0.3902780303388737	0.8223128000000001	0.0	0.8153051612128277	0.8246943426121892
A8MUP2	0	0.057904549166996125	0.03597956	0.125	0.048098199437045054	0.055312427250494484
Q96D88	0	0.09150990215506262	0.002793978	0.0	0.19000734858169832	0.2870487152583585
Q8NG08	1	0.3929351162819579	0.1408502	0.375	0.9545631144038638	0.9613853528141996
Q8NB59	0	0.1440388460475587	0.03165908	0.05882352941176471	0.17733905342625447	0.1263504773836481
Q8WTU2	0	0.009484980509730912	0.05466763	0.0	0.1298633171741301	0.15715482962797725
G5E9C8	0	0.6521631784071188	0.08838742	0.010416666666666666	0.17941192670909026	0.1998292820022453
Q13316	0	0.3605989836930288	0.6549934000000001	0.0	0.14569368963588705	0.2397225782086856
O43539	0	0.8081177168269912	0.008187863	0.28	0.3373425094160473	0.5528172263171106
P23508	0	0.2682586474552055	0.091313496	0.14814814814814814	0.6429830524836246	0.408797723794452
Q96T88	1	0.18105655506334264	0.39082295	0.15591397849462366	0.7377415504254939	0.6539189672496832
O00358	1	0.2292368750636747	0.6597745	0.016129032258064516	0.4280724906599993	0.15506193977937907
Q96I59	1	0.37627156384671295	0.28192875	0.5	0.2864078331230265	0.8562234535016364
O95881	0	0.2279042971434696	0.004470973	0.3333333333333333	0.5379414339308758	0.5
P31785	0	0.02217235591381901	0.0009564424000000001	0.0	0.12474480894328782	0.06732696236956211
Q5XKE5	0	0.07250956131567922	0.67862356	0.06666666666666668	0.267744981297716	0.2781900748599901
Q9HC36	1	0.8897689235371522	0.38100174	0.4444444444444444	0.8392636599071482	0.9535395222498976
P51692	0	0.13827337052263974	0.018265318	0.08	0.5269250567641581	0.4120642817808816
Q5T442	0	0.10586648145105808	0.002474946	0.022727272727272728	0.11997731341173773	0.055232778698508185
P10696	0	0.1815591273071573	0.8869812	0.0	0.08521338697264079	0.1521656690245719
Q9HC38	0	0.9584910175459088	0.16820587	0.05882352941176471	0.6045371737935658	0.4692938516988506
P37173	0	0.03203473673946835	0.22528501	0.030023094688221712	0.26400908137739865	0.3681267262708964
Q9UKB1	0	0.13970794965979194	0.1846789	0.1816770186335404	0.7023174246628213	0.5103457919936912
Q9UKB5	0	0.1369183658932835	0.0035566874	0.0	0.3308806583835375	0.2645997406793515
Q96QE5	1	0.10973538846079957	0.24997848	0.14285714285714285	0.8886386457022802	0.8888927327317185
Q96EQ8	0	0.015445961151313452	0.015931252	0.0989010989010989	0.25324129233653025	0.2437539151069719
Q96NG8	0	0.028952527343568662	0.0018821555	0.006964809384164223	0.2562019865264654	0.09927205341889894
P10523	0	0.301649114346484	0.045182016	0.18181818181818185	0.4542523349757666	0.14055165876128278
Q96NG3	0	0.6965262100823312	0.10645433	0.10256410256410256	0.11936024029407814	0.11208695166624799
Q9Y221	1	0.8102070960872033	0.067187846	0.0	0.9033261502314304	0.9784719254144622
Q9Y226	0	0.023661168142986785	0.0031389557	0.0	0.07167423831603095	0.03201517544537556
Q9HBI1	0	0.14542826910232545	0.009350177	0.35294117647058826	0.9444424973797456	0.9344047495456479
Q9BU82	0	0.005162902537525432	0.05525013	0.75	0.14068900992243172	0.18136137033660865
O60535	0	0.6097884033342155	0.009442648	0.14285714285714285	0.6965957187866235	0.7549195704403651
Q6RI45	0	0.3780333843307003	0.80631006	0.17384370015948966	0.37110717778812985	0.2808620916145222
P46776	1	0.9734052423946384	0.23946887	0.0	0.96511405524995	0.992172383341584
Q8NBM4	0	0.00956275329378148	0.034443736	0.18181818181818185	0.5097230777852126	0.4550167748305607
Q5T5U3	1	0.11420207267750584	0.44911876	0.00816326530612245	0.7979667566252109	0.7731719589591064
Q8NEG0	0	0.12523097029958766	0.03744192	0.08333333333333333	0.052799426698130564	0.01936162042889048
P28715	0	0.8107126437430519	0.47975695	0.0	0.5488172394109996	0.7054384189539848
Q68DA7	0	0.5100120863614241	0.86751986	0.019230769230769232	0.7640102391938928	0.8232805161794658
Q8N6L7	0	0.010070433376892878	0.0014744792000000002	0.05555555555555555	0.17852781630536196	0.04444965344927952
Q8N9F7	0	0.3604974108365804	0.020686131	0.0	0.03289726065755586	0.1223874441816272
Q8WV48	0	0.026015463305099924	0.0037999642	0.2	0.1725517856369353	0.16515486306392582
Q8WV44	0	0.4757655066494111	0.19896494	0.0622568093385214	0.2580192087088827	0.181580451780252
P08575	0	0.22822889627825765	0.55931956	0.013333333333333334	0.5463541873155824	0.41567723196874606
Q9Y4C8	1	0.8035668725526505	0.9719144000000001	0.9781144781144782	0.952778104332912	0.9915854745412568
E9PC69	1	0.7595235025138738	0.6079747	0.03162055335968378	0.26974840683666	0.3895580426496872
P46100	1	0.21308134666800768	0.80696905	0.10714285714285714	0.798502473836308	0.8817474215193425
Q499Z3	0	0.17450804849835214	0.017197505	0.14285714285714285	0.1296878167083981	0.1329921728008558
Q6UB35	1	0.7070822570445444	0.6906114999999999	0.0	0.9172416741845142	0.9304673179386552
Q9C0B7	0	0.3274491289429536	0.30953977	0.0	0.6119122175382533	0.6164180649166194
Q76I76	0	0.2650623533912726	0.83030933	0.025	0.7155463488960597	0.5201016823716662
A4PIV9	0	0.5501122895213335	0.040551305	0.0	0.1881358648011215	0.2179824865219881
Q7Z7K6	0	0.6796519806223468	0.13348408	0.0	0.915126239680256	0.8382827813405579
A4PIV7	0	0.6449738368589558	0.056210678	0.0	0.5707313619217975	0.48365282085912303
P05997	0	0.07788158010288761	0.6165541	0.016198704103671708	0.3911493962781747	0.07609624565296011
Q9HCN2	0	0.0362813414345526	0.011027743999999999	0.0	0.15775458547805646	0.10131746164026828
Q9HCN6	0	0.03475078935688659	0.014103431999999999	0.0	0.15902255471791982	0.08420868097709676
Q9HCN8	0	0.0979300646670325	0.020210912	0.0	0.5855643335451974	0.4272749564055913
P22732	0	0.06367576625438386	0.0048918035	0.022727272727272728	0.20294017975575768	0.1172196087162147
O43193	0	0.0061045010249036755	0.025884451	0.0	0.14965301827067273	0.060735274962161585
O43196	0	0.2757229509821653	0.051940333	0.1	0.4416557387883045	0.5192004099836613
Q9UIQ6	1	0.24908153613119025	0.00213766	0.06666666666666668	0.2042535808454728	0.2784496110549308
Q9NW81	0	0.1926558296678173	0.9278941999999999	0.038461538461538464	0.28938991715134504	0.346448874822932
Q6DKI2	0	0.27171030770429266	0.00929001	0.21212121212121213	0.15580651604580828	0.14579949751986218
Q9UPZ9	0	0.4887005167029714	0.02810173	0.04065040650406504	0.3672322987258145	0.24970767001533045
C9J6P4	1	0.5076282819402556	0.9562188	0.3181818181818182	0.2711581609549763	0.39145629486134537
Q8NCR0	0	0.3149038019117677	0.023225037	0.0	0.3698996239618946	0.31051245764141633
O14983	0	0.4896142557373066	0.6485108	0.017241379310344827	0.8157908453592172	0.7145447218900238
Q14055	0	0.051871768489491495	0.01139909	0.0038095238095238095	0.191776289046387	0.08400727093832654
P56962	0	0.2683564327307548	0.030395297	0.0	0.396210133458048	0.34824938896410434
Q9BY78	0	0.00342807652705511	0.003929929	0.17647058823529413	0.32931882125662376	0.2586245326955983
Q6TDU7	0	0.1144104887366925	0.31543395	0.08333333333333333	0.4895899877014557	0.6194108858086641
Q5BLP8	0	0.0021295345984257237	0.0024239453	0.0	0.13375645068046524	0.15729998363614678
Q9NWW6	0	0.08450827670477437	0.073666446	0.0	0.13649470048541468	0.1376455326268169
Q9NWW7	0	0.5120888219677822	0.02023437	0.0	0.2682987473572789	0.3691156622840937
P07108	1	0.866798131514266	0.07033610000000001	0.0	0.6087755070936413	0.6395365772457745
Q8N8A2	0	0.4099314623581767	0.87963986	0.030440867739678093	0.7826247751982985	0.8279907844377651
Q4AC94	0	0.18188193114964604	0.687234	0.0	0.5440704534108537	0.5807550389961306
Q8NBP5	0	0.014407863169456737	0.020442743	0.0	0.1942511561579008	0.05956553151506599
Q7Z7A1	0	0.18222711042585446	0.4466326	0.02631578947368421	0.6867940317906244	0.6470246158475383
Q9NQ29	1	0.8618094018598749	0.9484673	0.12	0.9366209176530838	0.9898424773758968
O14519	0	0.06838577323954237	0.7620481	0.07692307692307693	0.5665032971657873	0.5908010275121711
Q9BYB4	0	0.377739628967256	0.06933132	0.1841269841269841	0.8429617958415819	0.8515157071126518
Q2M3C6	0	0.04420306407832135	0.006537301	0.0	0.0701077229136788	0.09340311031312756
Q57ZY3	0	0.0979001991335926	0.020568829	0.047058823529411764	0.13589384512675745	0.1696384843276008
Q99828	0	0.007822061060556499	0.057267003	0.02127659574468085	0.3971702546459835	0.2624966379815253
Q8WWH5	1	0.8623728402367753	0.08088361	0.25	0.8359555603684803	0.9764375356347822
P34931	0	0.9444761815870945	0.8739511000000001	0.21739130434782608	0.7089991422719836	0.8303152266451947
Q07955	1	0.978331720570958	0.987762	0.932642487046632	0.9195031934574179	0.9850729478533724
P11802	1	0.4213345338209206	0.025227334	0.041237113402061855	0.6664946445081582	0.5838757659582438
O75934	0	0.13607374514382545	0.010584241999999999	0.09090909090909093	0.7442297335493483	0.9663248568702684
Q13868	1	0.3101851129181468	0.48973003	0.16666666666666666	0.9546584867732028	0.9933346186807324
Q15131	0	0.3587114467401365	0.8762960999999999	0.041407867494824016	0.29592142069386795	0.24047377502637945
Q96AX2	0	0.19294785701259204	0.02074941	0.017441860465116282	0.28399347473329123	0.4483430275016982
Q9BXI3	0	0.7300446714536972	0.529366	0.0	0.1687324664572317	0.08156135954112564
Q5VWX1	1	0.9192279480183624	0.58799696	0.7297297297297297	0.7491474452497888	0.9584920166960093
Q8TF50	0	0.06949487289542247	0.0013273263	0.008087810514153668	0.19658366873668454	0.07182270995966555
Q96LB9	0	0.03642055396778216	0.0011980839	0.0	0.0337710969459157	0.013025429245967087
O75865	0	0.04385445122922471	0.009390874	0.0	0.0829531121544474	0.09797032960095893
Q969F0	0	0.12759348132507078	0.7409423	0.0	0.06350074714580771	0.08475816167595931
B2RC85	0	0.155783783548727	0.19749139	0.0	0.12664747549877484	0.15019810264129635
Q92805	0	0.2244010283348319	0.79538774	0.15625	0.1782901002823366	0.1312258030504484
Q8N895	0	0.10867474140272132	0.106371686	0.00687799043062201	0.18380342941169206	0.04793256956045471
Q6NXT2	0	0.5595503120182035	0.019990547	0.05882352941176471	0.6194350258397466	0.6433564530321575
Q8WYA0	0	0.6520903144914932	0.09713817	0.16666666666666666	0.4270780281173357	0.2750879847603051
Q8WZ59	0	0.01197095461136751	0.0010442297	0.0	0.03910902840886162	0.03736813201171427
P04003	1	0.3660422272829058	0.011541122	0.0	0.8308674156884085	0.6322305920445841
P60510	0	0.4516326229462009	0.5468021	0.13333333333333333	0.7238280006034702	0.5482281407610686
Q9NRM2	1	0.09060467781172796	0.012860115	0.11940298507462685	0.4338704274604357	0.3344631244671539
Q0VAM2	0	0.3931011745899951	0.77867883	0.0	0.26869035826995435	0.17363884008820674
P41247	0	0.3712243743010506	0.024178697000000002	0.16666666666666666	0.15765960286606426	0.06170441695513487
Q8NBE8	0	0.10199212082593948	0.07524821	0.00904977375565611	0.5950953579278812	0.4794698558386046
P49221	0	0.3393083697663209	0.23835774	0.10526315789473684	0.14322830674991574	0.05094535813273044
P49223	0	0.032227928210638336	0.005668218	0.030303030303030307	0.24955838303643554	0.06593822222784851
E7EMZ9	0	0.0814470215634909	0.10772532	0.022222222222222227	0.2873793956624328	0.3460323401320093
Q9H9I0	0	0.02520374674000806	0.040612772000000005	0.2857142857142857	0.1790653952780945	0.2518566903364987
Q68CL5	0	0.3030245219389663	0.25925879999999996	0.25	0.4788175370795181	0.4549792178639214
Q6ZMS4	0	0.07904547637282841	0.10476054	0.007008483954260421	0.13381379718563893	0.03393966572260407
Q4VC44	0	0.5	0.009825068000000001	0.25	0.28529941276143383	0.2349966951827286
Q96RV3	0	0.0891181621546744	0.13432114	0.0	0.28528477708993016	0.09187083632999436
Q02790	1	0.7524224887875488	0.030323291000000002	0.075	0.8216342837375437	0.9286316536357764
Q8WUE5	0	0.4658674690095042	0.23109005	0.5714285714285714	0.3523293256261064	0.27742273234574955
O15440	1	0.3387053849669888	0.4327706	0.015503875968992246	0.6303990786205573	0.5827706892241707
O15442	0	0.4934043941561272	0.269108	0.125	0.3443667580675649	0.3300985897516454
P02585	0	0.6566077996593667	0.14910059	0.0291970802919708	0.0946902445416358	0.07433680286135011
Q9NYP3	0	0.06273999760605573	0.045038633	0.0	0.2954168317982113	0.43309685715816
P14555	0	0.5329835442241059	0.0018226382999999998	0.0	0.43292926567872203	0.2205492279855497
P17096	1	0.8345007094193465	0.73898965	0.0	0.8387632374937913	0.7057903970457812
Q3BBV0	0	0.09995571358426254	0.0053442446999999995	0.032520325203252036	0.12332641574046176	0.14560661151331053
A4D1U4	0	0.3894530173122375	0.28182444	0.09090909090909093	0.1439442822997571	0.048388200293829765
Q9H0I9	0	0.29414431960438914	0.8047345	0.0	0.3721280735741306	0.4648844807908815
Q96DT7	0	0.26419803090859145	0.06219632	0.007560483870967742	0.5784834209397338	0.5928176400434696
Q9H0I3	0	0.5224484683068945	0.13746421	0.21052631578947367	0.2728929552736184	0.0707565736483574
P51508	0	0.03363506272791104	0.0025283873999999997	0.009603072983354673	0.3040322167784857	0.12274035908441502
A0N4V7	0	0.6289973078138839	0.013766796999999999	0.0	0.6547580451782535	0.6366506940853378
Q96N06	0	0.4205196131860874	0.008519065	0.75	0.3385279944629616	0.5552817962127767
Q15032	1	0.14432344439564934	0.29406214	0.3333333333333333	0.4694645204148601	0.2428066665107912
Q14623	0	0.03388818410346648	0.0038973504999999997	0.0	0.13288054542603187	0.06998995706350616
Q6ZRI8	0	0.2659960690807865	0.008739562	0.0	0.14714169933447105	0.12263104533826365
Q03468	0	0.477677439867466	0.77663976	0.09803921568627452	0.8175583692258451	0.8647166302212544
Q6ZRI0	0	0.08298215928672373	0.116196275	0.015151515151515154	0.14106297866285794	0.14961133446253866
P48509	0	0.03149281931496637	0.0016932195	0.027777777777777776	0.07320764146345306	0.05369033803709068
Q9NZN1	0	0.8669208241900324	0.010869576	0.006872852233676976	0.3059495093053877	0.11596552092348575
Q7Z4W5	1	0.9790976196130278	0.9820886000000001	0.6615384615384615	0.4335774101598045	0.6727310598474511
Q8N5D0	0	0.6333160509300467	0.616074	0.1465863453815261	0.6080750074257097	0.5107573558924866
Q8N5D4	0	0.0254859785619274	0.0031257044	0.0	0.11238826131765198	0.11681699508873016
P12259	0	0.035311377342993874	0.9305392	0.011363636363636364	0.6805868304128166	0.6690716358256354
P36888	0	0.03966132702961184	0.16954166	0.02346805736636245	0.3626257039631007	0.20142947237919684
Q9UMQ3	0	0.05739987776422961	0.01649762	0.013215859030837005	0.11921753866218038	0.03433269817755934
Q9UMQ6	0	0.2663415203886141	0.04069475	0.04878048780487805	0.2502093587036493	0.3768103855401876
P56192	1	0.4948042513921331	0.43741453	0.36	0.9237344476382321	0.9816073382520926
E9PSI1	0	0.1473268033725987	0.44787017	0.17142857142857146	0.22276318596171105	0.2614456993915236
Q9BU61	0	0.2429269719058143	0.07597635	0.0	0.19000889329742887	0.10227447448186153
P09601	0	0.3214208711850665	0.02085279	0.0	0.16015016494060028	0.12063399560060345
Q86VZ5	0	0.020197286056775225	0.024981724	0.0	0.2418424229159125	0.08140440351375171
O95057	0	0.35280251919553685	0.013740756000000002	0.014084507042253518	0.0893678572938402	0.049355371764409635
Q11130	0	0.19687226282837256	0.12240336	0.08333333333333333	0.1186847777855664	0.0455784597657968
A8K2R3	1	0.8884267336770515	0.33260205	0.023809523809523808	0.2986531618274602	0.20312545689136755
Q9NTX7	0	0.2483816262571616	0.013862005	0.07633587786259542	0.5516823585918508	0.6356713226117726
Q9HAC8	0	0.18612408449914644	0.802025	0.3714285714285713	0.36686253292918897	0.3651269611215681
Q9UNL2	0	0.02735431782911492	0.12532572	0.16666666666666666	0.7848451761466125	0.965804917252546
P53816	0	0.6180452509077706	0.03360467	0.07692307692307693	0.12663779312998305	0.15948068300279475
Q9NVR2	1	0.4768942262113186	0.03599693	0.3333333333333333	0.5829723466921143	0.7703502702441868
P35590	0	0.009988654769524343	0.12415849	0.020408163265306117	0.20337714336820573	0.09993883427206916
P51572	1	0.08416964994767749	0.017737221	0.05263157894736842	0.6496423497797572	0.5277259292132516
Q9BXC9	0	0.3470564932837739	0.6625901	0.0	0.223330551808632	0.15275228098176896
P14317	0	0.8945467106964229	0.16561913	0.038461538461538464	0.38541277276306496	0.35231858710383124
P14316	0	0.20629544861508484	0.085618764	0.0	0.265108493647691	0.2776134891096109
P14314	1	0.06941127614348447	0.015643679	0.07692307692307693	0.8628518309053024	0.9180023784348124
B2R6D7	0	0.4047702892743236	0.27163896	0.04157549234135667	0.31735001946775304	0.3769234196361057
Q7Z6M2	0	0.037766215931785314	0.063469455	0.0	0.6633340682291413	0.6804442212767768
Q13077	0	0.05523823063282041	0.0022078971	0.0	0.2245994740709852	0.13375450914703566
Q9P1U0	0	0.21718703412826892	0.047863957	0.0	0.3744596821236453	0.5645127112502661
O94925	1	0.7028060873498949	0.26436679999999996	0.06788511749347259	0.7127856899654665	0.7002083319815767
Q9NPD8	1	0.6268580426097561	0.8252094000000001	0.11363636363636365	0.5	0.5126826095645758
Q8TC56	0	0.5070623528926334	0.8469303	0.2	0.388341042254744	0.07978838445723549
H0YBU6	1	0.8016811471951878	0.40831843	0.0149812734082397	0.1432377406904927	0.18860996721056267
Q96JA1	0	0.03673820202325161	0.10931446	0.021331609566903685	0.2866442800141499	0.35525349389185484
P26998	0	0.2113566222471732	0.010117681	0.0	0.4861725103950366	0.4657652753330306
P26442	0	0.0077974861764364065	0.0035735792	0.0718562874251497	0.10518411401068556	0.12415420627554713
Q86Y28	0	0.009148602633178272	0.010397328	0.07142857142857142	0.1295538339052321	0.15553757056980946
Q6ZP65	0	0.06898815267646864	0.02265021	0.037037037037037035	0.2753072630798423	0.33132423127031924
C9J384	1	0.8774494314278738	0.8517007	0.8260869565217391	0.6354508329339243	0.6999945014313559
A6NN06	0	0.14546410606165072	0.0056981053	0.0	0.11417696342917183	0.10034834610852672
Q6NUJ5	0	0.2119895987363327	0.003336057	0.06896551724137931	0.2687332899449376	0.24048997040251946
Q6NUJ2	0	0.0203081333507993	0.002232694	0.0	0.07738191396405125	0.06708825510908352
Q9H3S3	0	0.0016920932980338216	0.0016484343	0.0	0.1121030719223234	0.1690125502227756
P55197	0	0.08957397185187023	0.20492521	0.030303030303030307	0.25669303094425777	0.4309874339539685
P26196	1	0.9246502564959952	0.8186224	0.75	0.7878317102370466	0.9664945309823856
O43312	0	0.1808191357700464	0.57172835	0.0625	0.6081923624808094	0.2751614646542727
O43313	0	0.1571367283536871	0.002851128	0.02682926829268293	0.5463832712288279	0.4006586458372544
Q9NUW8	0	0.4034208963195895	0.46718723	0.0	0.6356727277271277	0.8030136524026023
Q16720	0	0.36998352322165656	0.48029095	0.0	0.20529623468245234	0.12918229479213852
Q96KE9	0	0.315998280674797	0.009699312	0.0198019801980198	0.7433055999397521	0.5856669084340033
Q96FV2	0	0.1469548620415309	0.7502349	0.0	0.2480367789983575	0.2429346208074833
Q96FV3	0	0.045923690588425485	0.0026484455	0.0	0.125231455445606	0.290512768558284
Q96FV0	0	0.022367142113308067	0.0027294164000000003	0.05232558139534884	0.2007559283175546	0.28424594298896216
Q96FV9	1	0.8775127241291902	0.14363408	0.0	0.8794609155149026	0.975762034708603
Q969H4	0	0.02601066142489469	0.52524114	0.02884615384615385	0.1888430443671857	0.1419852328748478
Q9Y2N7	0	0.061041331708074034	0.014163081499999999	0.0	0.20574319833561835	0.0967748763085806
Q9NPJ8	1	0.18757977700865056	0.018754497	0.09090909090909093	0.3423258974055968	0.6450976918428787
Q07021	1	0.09205933372526592	0.018514639	0.2	0.8648670616330315	0.9043032920444374
Q15569	0	0.0371908377586942	0.12630938	0.03347280334728033	0.24340593941119096	0.22625431288068226
Q96GL9	0	0.0690904567155544	0.013342525	0.0	0.7511012373691205	0.618676672756729
Q8NHY5	0	0.3626579533804174	0.022118832999999997	0.0	0.12448789951824908	0.3213476143189099
Q8NHY2	0	0.060366600034471925	0.6985519	0.13711151736745886	0.5397031809159644	0.6046234236312049
Q9C0I4	0	0.123780221003614	0.066149995	0.0	0.08512146016042177	0.021185308236976702
Q07973	0	0.2421844360563413	0.30768654	0.0	0.21648131903658144	0.10871408899532883
O00255	0	0.7139187294465338	0.05622778	0.0	0.7856255185161485	0.7179859467233626
O00258	0	0.01392797860761748	0.0029210390000000003	0.0	0.033590816699846614	0.013911310382340506
B4DUY5	0	0.14699211051121627	0.009595204	0.2	0.12234477864733954	0.0988748793976783
Q9BVQ0	0	0.0501290580585834	0.0075278897	0.5	0.14814224312422394	0.20020858431992825
A8K571	0	0.0719581601923086	0.037665933	0.0	0.100247816993544	0.0769319275998269
H0YAY5	1	0.14438024749751016	0.0025151263	0.14285714285714285	0.18793658424505105	0.22084637045706448
P02775	0	0.2866158120060934	0.013805658	0.0	0.29238030096314405	0.14863877644125292
Q08AT0	0	0.0821605945811485	0.019259332	0.0	0.1917556360769784	0.1744024422956146
P17542	0	0.2532761365739816	0.009027221	0.0125	0.33951192930643315	0.14950314198721915
Q03923	0	0.016748056900220687	0.0019552668	0.009456264775413713	0.1796009916431688	0.037796111881246916
J3QQK6	0	0.8312117940878089	0.02491966	0.0	0.2401479705253565	0.3984205597896797
O95861	0	0.8379132129883282	0.15815769	0.2	0.5967278886697965	0.5404643947285013
Q6ZVK8	0	0.03789640867652518	0.0046952358	0.1111111111111111	0.1832262924922857	0.26279037933575794
Q4A519	0	0.5646210596368495	0.15021484	0.03496503496503497	0.14742446537545928	0.1961188012265754
Q7RTV5	0	0.5271747942169134	0.01416657	0.0	0.13624290835239689	0.17549676677316933
E9PBL8	0	0.2374742680151196	0.30167955	0.25	0.5981089745686522	0.6679219675916148
Q9UK05	0	0.17925869087620208	0.010988723999999998	0.0	0.11778675981439353	0.06602269934423967
Q8N7F7	0	0.12925116722569815	0.10353792	0.2926829268292683	0.13009676546815505	0.134026968556827
O75840	0	0.13783281938310224	0.0011071682	0.0111358574610245	0.1321260989634256	0.07799178924505829
B2R4C1	1	0.9689917212926528	0.84857994	0.0	0.3456055894324498	0.5655992492529089
P09016	0	0.19452662964035505	0.008239043	0.017857142857142856	0.31483509697663525	0.3423522881275837
P09017	0	0.12879780649322345	0.007833777	0.02991452991452992	0.4236432512666957	0.371904176353454
